Country Name,Country Code,Year,Methane
Barbados,BRB,2023,0.1617
Belarus,BLR,2023,18.3912
Belgium,BEL,2023,11.7941
Belize,BLZ,2023,0.5167
Benin,BEN,2023,7.4953
Bermuda,BMU,2023,0.0307
Bhutan,BTN,2023,1.0487
Bolivia,BOL,2023,25.877
Bosnia and Herzegovina,BIH,2023,5.5084
Botswana,BWA,2023,3.3783
Brazil,BRA,2023,632.9275
British Virgin Islands,VGB,2023,0.0118
Brunei Darussalam,BRN,2023,1.6776
Bulgaria,BGR,2023,7.6278
Burkina Faso,BFA,2023,20.9649
Burundi,BDI,2023,5.5459
Cabo Verde,CPV,2023,0.1683
Cambodia,KHM,2023,26.4076
Cameroon,CMR,2023,21.7994
Canada,CAN,2023,130.1933
Cayman Islands,CYM,2023,0.0251
Chad,TCD,2023,71.848
Chile,CHL,2023,23.5065
China,CHN,2023,1488.7504
Colombia,COL,2023,95.4008
Comoros,COM,2023,0.4348
"Congo, Dem. Rep.",COD,2023,41.4421
"Congo, Rep.",COG,2023,15.4794
Costa Rica,CRI,2023,6.3589
Cote d'Ivoire,CIV,2023,13.4482
Croatia,HRV,2023,3.9249
Cuba,CUB,2023,11.8321
Cyprus,CYP,2023,1.1963
Czechia,CZE,2023,13.2953
Denmark,DNK,2023,8.0519
Djibouti,DJI,2023,1.2916
Dominica,DMA,2023,0.0564
Dominican Republic,DOM,2023,12.0401
Ecuador,ECU,2023,21.6891
"Egypt, Arab Rep.",EGY,2023,57.4623
El Salvador,SLV,2023,3.7533
Equatorial Guinea,GNQ,2023,2.9252
Eritrea,ERI,2023,4.5006
Estonia,EST,2023,1.6579
Eswatini,SWZ,2023,1.3848
Ethiopia,ETH,2023,128.7974
Euro area,EMU,2023,322.0544
Faroe Islands,FRO,2023,0.0416
Fiji,FJI,2023,0.7863
Finland,FIN,2023,10.0533
France,FRA,2023,67.4376
French Polynesia,PYF,2023,0.0731
Gabon,GAB,2023,14.8447
"Gambia, The",GMB,2023,1.1511
Georgia,GEO,2023,4.2315
Germany,DEU,2023,55.6814
Ghana,GHA,2023,18.0645
Gibraltar,GIB,2023,0.0151
Greece,GRC,2023,11.4275
Greenland,GRL,2023,0.0577
Grenada,GRD,2023,0.0505
Guam,GUM,2023,0.012
Guatemala,GTM,2023,18.0064
Guinea,GIN,2023,18.5901
Guinea-Bissau,GNB,2023,2.2881
Guyana,GUY,2023,4.417
Haiti,HTI,2023,8.8211
Honduras,HND,2023,9.3032
"Hong Kong SAR, China",HKG,2023,4.866
Hungary,HUN,2023,10.7532
Iceland,ISL,2023,0.5023
India,IND,2023,846.5689
Indonesia,IDN,2023,407.8274
"Iran, Islamic Rep.",IRN,2023,165.4238
Iraq,IRQ,2023,161.1999
Ireland,IRL,2023,18.3798
Israel,ISR,2023,9.7552
Italy,ITA,2023,46.2115
Jamaica,JAM,2023,0.8361
Japan,JPN,2023,51.3546
Jordan,JOR,2023,6.0943
Kazakhstan,KAZ,2023,57.9629
Kenya,KEN,2023,63.4151
Kiribati,KIR,2023,0.0278
"Korea, Dem. People's Rep.",PRK,2023,20.2688
"Korea, Rep.",KOR,2023,44.8411
Kuwait,KWT,2023,40.1685
Kyrgyz Republic,KGZ,2023,9.7403
Lao PDR,LAO,2023,12.165
Latvia,LVA,2023,2.0756
Lebanon,LBN,2023,4.0974
Lesotho,LSO,2023,1.6149
Liberia,LBR,2023,3.1147
Libya,LBY,2023,28.299
Lithuania,LTU,2023,3.3119
Luxembourg,LUX,2023,0.64
"Macao SAR, China",MAC,2023,0.0445
Madagascar,MDG,2023,25.4847
Malawi,MWI,2023,9.0313
Malaysia,MYS,2023,26.1422
Maldives,MDV,2023,0.165
Mali,MLI,2023,28.5405
Malta,MLT,2023,0.2368
Marshall Islands,MHL,2023,0.0026
Mauritania,MRT,2023,9.2415
Mauritius,MUS,2023,0.5593
Mexico,MEX,2023,151.0079
"Micronesia, Fed. Sts.",FSM,2023,0.0436
Moldova,MDA,2023,2.1904
Mongolia,MNG,2023,54.4023
Morocco,MAR,2023,30.6192
Mozambique,MOZ,2023,18.8658
Myanmar,MMR,2023,73.1655
Namibia,NAM,2023,7.5636
Nauru,NRU,2023,0.0009
Nepal,NPL,2023,21.6345
Netherlands,NLD,2023,17.2871
New Caledonia,NCL,2023,0.1969
New Zealand,NZL,2023,34.7375
Nicaragua,NIC,2023,10.538
Niger,NER,2023,26.5767
Nigeria,NGA,2023,169.8661
North Macedonia,MKD,2023,1.4016
Northern Mariana Islands,MNP,2023,0.0028
Norway,NOR,2023,8.8755
Oman,OMN,2023,32.0134
Other small states,OSS,2023,11.4609
Pakistan,PAK,2023,244.2608
Palau,PLW,2023,0.0363
Panama,PAN,2023,4.7868
Papua New Guinea,PNG,2023,3.5768
Paraguay,PRY,2023,26.3692
Peru,PER,2023,25.657
Philippines,PHL,2023,69.7196
Poland,POL,2023,43.9064
Portugal,PRT,2023,11.3144
Puerto Rico (US),PRI,2023,1.5562
Qatar,QAT,2023,22.8404
Romania,ROU,2023,18.2615
Russian Federation,RUS,2023,420.4628
Rwanda,RWA,2023,4.7179
Samoa,WSM,2023,0.1365
Sao Tome and Principe,STP,2023,0.078
Saudi Arabia,SAU,2023,113.7767
Senegal,SEN,2023,12.2928
Seychelles,SYC,2023,0.0728
Sierra Leone,SLE,2023,5.5262
Singapore,SGP,2023,4.5387
Slovak Republic,SVK,2023,5.1216
Slovenia,SVN,2023,2.9749
Small states,SST,2023,24.5779
Solomon Islands,SLB,2023,0.2665
"Somalia, Fed. Rep.",SOM,2023,26.847
Spain,ESP,2023,43.1031
Sri Lanka,LKA,2023,10.9867
St. Kitts and Nevis,KNA,2023,0.0417
St. Lucia,LCA,2023,0.0599
St. Vincent and the Grenadines,VCT,2023,0.0439
Sudan,SDN,2023,85.2021
Suriname,SUR,2023,0.9401
Sweden,SWE,2023,8.0508
Switzerland,CHE,2023,5.8641
Syrian Arab Republic,SYR,2023,6.3468
Tajikistan,TJK,2023,10.2325
Tanzania,TZA,2023,57.2959
Thailand,THA,2023,80.3293
Timor-Leste,TLS,2023,0.9867
Togo,TGO,2023,5.9382
Tonga,TON,2023,0.097
Tunisia,TUN,2023,8.4783
Turkiye,TUR,2023,77.3727
Turkmenistan,TKM,2023,27.3986
Turks and Caicos Islands,TCA,2023,0.0044
Tuvalu,TUV,2023,0.0026
Uganda,UGA,2023,37.7846
Ukraine,UKR,2023,61.4902
United Arab Emirates,ARE,2023,36.6626
United Kingdom,GBR,2023,59.4471
United States,USA,2023,841.5106
Uruguay,URY,2023,27.6624
Uzbekistan,UZB,2023,64.4239
Vanuatu,VUT,2023,0.2784
"Venezuela, RB",VEN,2023,51.6586
Viet Nam,VNM,2023,117.0515
Virgin Islands (U.S.),VIR,2023,0.0192
"Yemen, Rep.",YEM,2023,11.723
Zambia,ZMB,2023,18.0259
Zimbabwe,ZWE,2023,12.5031
